Instance_ID,Location,Text
3242,Brisbane,"this,mean,mani,thing,version,play,bigger,game,life,so,mani,time,i,play,small,i"
3243,Perth,"video,real-est,justlist,comingsoon,applecross,watchthisspac,dontmissout,sell,sold,happi,pump"
3244,Perth,"hey,i,like,sleep,lol,still"
3245,Melbourne,"yay,good,job,amp,team"
3246,Brisbane,"donnerwett"
3247,Brisbane,"utter,stun"
3248,Melbourne,"come,ben,that,way,logic"
3249,Perth,"ma,lin,ga,timeless,champion,mi"
3250,Perth,"they,number,cuff,ricochet,fall,right,lap"
3251,Perth,"palm,sunday,morn,tonight,jesus,messiah,priest,prophet,6,00,pm,garden,gethseman"
